,id,name,producer,nation,local1,varieties1,type,use,abv,degree,sweet,acidity,body,tannin,price,year,ml
1239,139387,"Delicato, Gnarly Head Old Vine Zinfandel",Delicato Family Vineyards  DFV,USA,California,Zinfandel,Red,Table,14~15,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,54000,2017,750
1262,139418,Chateau Lagrezette,Chateau Lagrezette,France,Southwest France,Malbec,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,95000,2008,750
1267,139423,"Finca La Celia, Furia Malbec",Finca La Celia,Argentina,Mendoza,Malbec,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,0,2008,750
1272,139428,"Finca La Celia, Reserva Malbec",Finca La Celia,Argentina,Mendoza,Malbec,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2007,750
1276,139432,"Finca La Celia, La Consulta Malbec",Finca La Celia,Argentina,Mendoza,Malbec,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2006,750
1278,139434,"Finca La Celia, Piedra del Aguila Malbec",Finca La Celia,Argentina,Mendoza,Malbec,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2005,750
1281,139437,"Finca La Celia, Supremo",Finca La Celia,Argentina,Mendoza,Malbec,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2006,750
1283,139439,"Firriato, Altavilla della Corte",Firriato Winery Casa Vinicola Firriato,Italy,Sicilia,Nero d'Avola,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,0,2004,750
1285,139441,"Firriato, Chiaramonte Rosso",Firriato Winery Casa Vinicola Firriato,Italy,Sicilia,Nero d'Avola,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,0,2003,750
1286,139442,"Firriato, Harmonium",Firriato Winery Casa Vinicola Firriato,Italy,Sicilia,Nero d'Avola,Red,Table,15,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2007,750
1287,139443,"Firriato, Ribecca",Firriato Winery Casa Vinicola Firriato,Italy,Sicilia,Nero d'Avola,Red,Table,15,17~19,SWEET1,ACIDITY4,BODY4,TANNIN4,0,2001,750
1289,139446,"Firriato, Santagostino Rosso",Firriato Winery Casa Vinicola Firriato,Italy,Sicilia,Nero d'Avola,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2007,750
1301,139460,Yarden Cabernet Sauvignon,Golan Heights  Yarden,Israel,Cabernet Sauvignon,Cabernet Franc,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,102000,2009,750
1317,139488,"Luciano Sandrone, Barbera d'Alba",Luciano Sandrone,Italy,Piemonte,Barbera,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,0,2007,750
1318,139492,"Luciano Sandrone, Pe Mol",Luciano Sandrone,Italy,Piemonte,Barbera,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,0,2001,750
1319,139494,"Luciano Sandrone, Nebbiolo d'Alba 'Valmaggiore'",Luciano Sandrone,Italy,Piemonte,Nebbiolo,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,0,2005,750
1341,139520,"Laroche, L'Avenir Pinotage",Domaine Laroche,the Republic of South Africa,Coastal Region,Pinotage,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2016,750
1370,139553,"Umani Ronchi, Costamorro",Umani Ronchi,Italy,Abruzzo,Montepulciano,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2004,750
1371,139554,"Umani Ronchi, Cumaro Riserva",Umani Ronchi,Italy,Marche,Montepulciano,Red,Table,13.5,17~19,SWEET1,ACIDITY4,BODY5,TANNIN4,0,2012,750
1372,139555,"Umani Ronchi, Jorio",Umani Ronchi,Italy,Abruzzo,Montepulciano,Red,Table,14,16~18,SWEET1,ACIDITY5,BODY2,TANNIN2,46000,2010,750
1376,139559,"Umani Ronchi, San Lorenzo",Umani Ronchi,Italy,Marche,Montepulciano,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,52000,2010,750
1377,139561,"Umani Ronchi, Serrano",Umani Ronchi,Italy,Marche,Montepulciano,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,0,2007,750
1386,139570,"Albino Rocca, Barbera d'Alba 'Gepin'",Albino Rocca,Italy,Piemonte,Barbera,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,160000,2009,750
1388,139572,"Albino Rocca, Barbaresco",Albino Rocca,Italy,Piemonte,Nebbiolo,Red,Table,14,16~19,SWEET1,ACIDITY4,BODY3,TANNIN4,0,2014,750
1389,139573,"Albino Rocca, Barbaresco Ronchi",Albino Rocca,Italy,Piemonte,Nebbiolo,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,0,2014,750
1390,139574,"Albino Rocca, Rosso di Rocca",Albino Rocca,Italy,Piemonte,Nebbiolo,Red,Table,13.5,17~19,SWEET1,ACIDITY3,BODY3,TANNIN3,76000,2009,750
1398,139585,"Bodega Noemia de Patagonia, A Lisa",Bodega Noemia de Patagonia,Argentina,Rio Negro,Malbec,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2014,750
1399,139586,"Bodega Noemia de Patagonia, Malbec",Bodega Noemia de Patagonia,Argentina,Rio Negro,Malbec,Red,Table,14.5,18~20,SWEET1,ACIDITY3,BODY5,TANNIN5,396000,2011,750
1400,139587,"Bodega Noemia de Patagonia, J.Alberto Malbec",Bodega Noemia de Patagonia,Argentina,Rio Negro,Malbec,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,164000,2012,750
1415,139610,"Casablanca, El Bosque Carmenere",Vina Casablanca,Chile,Rapel Valley,Carmenere,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,35000,2004,750
1424,139620,Daniel Bessiere Reserve Rouge,Maison Bessiere,France,,Carignan,Red,Table,11.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,18000,2004,750
1430,139627,"Domaine du Pegau, Chateauneuf du Pape 'Cuvee Laurence'",Domaine du Pegau,France,Rhone,Grenache,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN4,0,2012,750
1431,139628,"Domaine du Pegau, Chateauneuf du Pape Cuvee Reservee",Domaine du Pegau,France,Rhone,Grenache,Red,Table,,,SWEET1,ACIDITY4,BODY5,TANNIN4,0,2015,750
1432,139630,"Domaine du Pegau, Cote du Rhone Villages Seguret",Domaine du Pegau,France,Rhone,Grenache,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2009,750
1433,139631,"Domenico Clerico, Barolo Pajana",Domenico Clerico,Italy,Piemonte,Nebbiolo,Red,Table,14.5,17~19,SWEET1,ACIDITY4,BODY3,TANNIN5,392000,2004,750
1434,139633,"Domenico Clerico, Arte Langhe",Domenico Clerico,Italy,Piemonte,Nebbiolo,Red,Table,13.5,17~19,SWEET1,ACIDITY3,BODY3,TANNIN4,248600,2004,750
1435,139637,"Elio Altare, Barolo La Morra",Elio Altare,Italy,Piemonte,Nebbiolo,Red,Table,14,17~19,SWEET1,ACIDITY4,BODY4,TANNIN4,280000,2008,750
1438,139640,"Elio Altare, Langhe Larigi",Elio Altare,Italy,Piemonte,Barbera,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN2,0,2015,750
1457,139662,"Gianni Masciarelli, Montepulciano d'Abruzzo",Giani Masciarelli,Italy,Abruzzo,Montepulciano,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,54000,2010,750
1458,139663,"Gianni Masciarelli, Villa Gemma Montepulciano d'Abruzzo",Giani Masciarelli,Italy,Abruzzo,Montepulciano,Red,Table,14.5,17~19,SWEET1,ACIDITY3,BODY4,TANNIN3,248000,2010,750
1477,139683,"Kaesler, Stonehorse Grenache Shiraz Mouvedre",Kaesler Wines,Australia,South Australia,Grenache,Red,Table,15.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,76000,2008,750
1486,139692,"Lamura, Nero d'Abola",Lamura,Italy,Sicilia,Nero d'Avola,Red,Table,12.5,17~19,SWEET1,ACIDITY4,BODY3,TANNIN3,19800,2002,750
1524,139736,"Paolo Scavino, Rosso Vino da Tavola",Paolo Scavino,Italy,Piemonte,Nebbiolo,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN4,58000,2014,750
1543,139759,"Santa Anastasia, Contempo Nero d'Avola",Santa Anastasia,Italy,Sicilia,Nero d'Avola,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,63000,2005,750
1545,139761,"Santa Anastasia, Rosso di Passomaggio",Santa Anastasia,Italy,Sicilia,Nero d'Avola,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,79200,2004,750
1547,139763,"Santa Laura, Laura Hartwig Reserva Carmenere",Santa Laura,Chile,Rapel Valley,Carmenere,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,38000,2008,750
1563,139789,"Vietti, Barbera d'Alba 'Tre vigne'",Vietti,Italy,Piemonte,Barbera,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN4,63000,2018,750
1564,139791,"Vietti, Barbera d'Asti 'La Crena'",Vietti,Italy,Piemonte,Barbera,Red,Table,13~14,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,161000,2001,750
1566,139793,"Vietti, Barbarsco 'Masseria'",Vietti,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,210000,2017,750
1567,139794,"Vietti, Barolo 'Castiglione'",Vietti,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN5,145000,2017,750
1568,139795,"Vietti, Barolo Lazzarito",Vietti,Italy,Piemonte,Nebbiolo,Red,Table,14.5,18~20,SWEET1,ACIDITY4,BODY4,TANNIN5,500000,2003,750
1569,139796,"Vietti, Barolo 'Ravera'",Vietti,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN4,500000,2017,750
1570,139797,"Vietti, Langhe Nebbiolo 'Perbacco'",Vietti,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN4,66000,2017,750
1575,139803,Henry of Pelham Cabernet Franc,Henry of Pelham,Canada,Bear River,Cabernet Franc,Red,Dessert,,,SWEET5,ACIDITY3,BODY4,TANNIN1,89000,2003,375
1579,139807,"Tim adams, 'The fergus'",Tim Adams,Australia,South Australia,Grenache,Red,Table,14.8,16~19,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2015,750
1616,139847,"Clos Du Val, Zinfandel",Clos Du Val,USA,California,Zinfandel,Red,Table,14~15,16~18,SWEET1,ACIDITY2,BODY4,TANNIN3,110000,2017,750
1617,139848,"Cordero di Montezemolo, Barbera d'Alba",Cordero di Montezemolo,Italy,Piemonte,Barbera,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,0,2004,750
1619,139850,"Cordero di Montezemolo, Barolo Monfalletto",Cordero di Montezemolo,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN5,0,2001,750
1657,139902,Montecastro,Montecastro,Spain,Ribera del Duero,Tempranillo,Red,Table,14~15,17~19,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2014,750
1671,139923,"Seghesio, Old Vine Zinfandel",Seghesio,USA,California,Zinfandel,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN4,170000,2016,750
1672,139924,"Seghesio, Sonoma County Zinfandel",Seghesio,USA,California,Zinfandel,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN4,120000,2018,750
1682,139935,"Vidal Fleury, Cote Du Rhone Villages Cairanne",VidalFleury,France,Rhone,Grenache,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,38000,2003,750
1683,139936,"Vidal Fleury, Cotes du Rhone",VidalFleury,France,Rhone,Grenache,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2016,750
1685,139938,"Vidal Fleury, Gigondas",VidalFleury,France,Rhone,Grenache,Red,Table,13~14,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,0,2016,750
1699,139970,"Cantele, Salice Salentino Riserva",Cantele,Italy,Puglia,Negroamaro,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,32000,2015,750
1700,139971,"Cantele, Amativo",Cantele,Italy,Puglia,Primitivo,Red,Table,14.5,16~18,SWEET2,ACIDITY3,BODY4,TANNIN3,59000,2016,750
1715,139993,"Cerbaiona, Barbaresco",Cerbaiona,Italy,Piemonte,Nebbiolo,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,0,2007,750
1716,139994,"Cerbaiona, Barolo Bricco Rocche",Cerbaiona,Italy,Piemonte,Nebbiolo,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,0,2008,750
1717,139995,"Cerbaiona, Barolo Bricco Rocche Brunate",Cerbaiona,Italy,Piemonte,Nebbiolo,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY5,TANNIN5,0,2000,750
1726,140006,"Conterno Fantino, Barbera d'Alba Vignota",Conterno Fantino,Italy,Piemonte,Barbera,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,0,2008,750
1727,140007,"Conterno Fantino, Barolo",Conterno Fantino,Italy,Piemonte,Nebbiolo,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,0,2001,750
1728,140008,"Conterno Fantino, Barolo Parussi",Conterno Fantino,Italy,Piemonte,Nebbiolo,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN5,0,2000,750
1730,140011,"Conterno Fantino, Monpra",Conterno Fantino,Italy,Piemonte,Nebbiolo,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,0,2009,750
1731,140012,"Damilano, Barolo Cannubi",Damilano,Italy,Piemonte,Nebbiolo,Red,Table,14~15,16~18,SWEET1,ACIDITY5,BODY3,TANNIN5,0,2015,750
1732,140013,"Damilano, Barolo Liste",Damilano,Italy,Piemonte,Nebbiolo,Red,Table,14~15,16~18,SWEET1,ACIDITY4,BODY5,TANNIN5,0,2004,750
1733,140015,"Elio Grasso, Barolo Ginestra Vigna Casa Mate",Elio Grasso,Italy,Piemonte,Nebbiolo,Red,Table,15,16~18,SWEET1,ACIDITY4,BODY4,TANNIN5,0,2013,750
1734,140016,"Elio Grasso, Barolo 'Gavarini Chiniera'",Elio Grasso,Italy,Piemonte,Nebbiolo,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN5,0,2014,1500
1735,140017,"Elio Grasso, Barolo Runcot",Elio Grasso,Italy,Piemonte,Nebbiolo,Red,Table,14~15,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,0,1998,750
1743,140032,"Gianfranco Alessandria, Barolo San Giovanni",Gianfranco Alessandria,Italy,Piemonte,Nebbiolo,Red,Table,13~14,18~20,SWEET1,ACIDITY4,BODY5,TANNIN5,159000,2014,750
1753,140057,"La Spinetta, Barbera d'Alba Gallina",La Spinetta,Italy,Piemonte,Barbera,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY3,TANNIN4,175000,2015,750
1754,140058,"La Spinetta, Barbera d'Asti Ca Di Pian",La Spinetta,Italy,Piemonte,Barbera,Red,Table,14~15,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,88000,2015,750
1755,140059,"La Spinetta, Barbera d'Asti Superiore Bionzo",La Spinetta,Italy,Piemonte,Barbera,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN2,0,2007,750
1756,140060,"La Spinetta, Barbera d'Asti Superiore",La Spinetta,Italy,Piemonte,Barbera,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,0,2003,750
1758,140063,"La Spinetta, Barbaresco Starderi",La Spinetta,Italy,Piemonte,Nebbiolo,Red,Table,14~15,16~18,SWEET1,ACIDITY5,BODY3,TANNIN5,400000,2014,750
1759,140065,"La Spinetta, Barbaresco Gallina",La Spinetta,Italy,Piemonte,Nebbiolo,Red,Table,14~15,16~18,SWEET1,ACIDITY5,BODY3,TANNIN5,400000,2014,750
1760,140067,"La Spinetta, Barbaresco Valeirano",La Spinetta,Italy,Piemonte,Nebbiolo,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY3,TANNIN4,400000,2014,750
1761,140068,"La Spinetta, Barolo Campe",La Spinetta,Italy,Piemonte,Nebbiolo,Red,Table,14~15,16~18,SWEET1,ACIDITY5,BODY3,TANNIN5,759000,2013,750
1762,140069,"La Spinetta, Langhe Nebbiolo",La Spinetta,Italy,Piemonte,Nebbiolo,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,91000,2018,750
1763,140070,"La Spinetta, Pin",La Spinetta,Italy,Piemonte,Nebbiolo,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,175000,2013,750
1767,140074,"La Valentina, Montepulciano d'Abruzzo Binomio",La Valentina,Italy,Abruzzo,Montepulciano,Red,Table,15,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,0,2007,750
1768,140075,"La Valentina, Montepulciano d'Abruzzo",La Valentina,Italy,Abruzzo,Montepulciano,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2010,750
1785,140104,"Musso, Barbaresco Pora",Musso,Italy,Piemonte,Nebbiolo,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,84000,2015,750
1786,140105,"Musso, Barbaresco Rio Sordo",Musso,Italy,Piemonte,Nebbiolo,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,84000,2015,750
1787,140107,"Nino Negri, Valtellina Sfursat 5 Stelle",Nino Negri,Italy,Lombardia,Nebbiolo,Red,Table,15,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,135000,2015,750
1788,140108,"Nino Negri, Valtellina Sfursat",Nino Negri,Italy,Lombardia,Nebbiolo,Red,Table,15,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,88000,2015,750
1789,140117,"Oddero, Barolo Vigna Rionda",Oddero,Italy,Piemonte,Nebbiolo,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,235000,2001,750
1792,140121,"Parusso, Barolo Bussia",Parusso,Italy,Piemonte,Nebbiolo,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY5,TANNIN5,250000,2013,750
1800,140136,"Produttori del Barbaresco, Barbaresco",Produttori del Barbaresco,Italy,Piemonte,Nebbiolo,Red,Table,14~15,15~17,SWEET1,ACIDITY4,BODY4,TANNIN4,0,2014,750
1801,140137,"Produttori del Barbaresco, Barbaresco Riserva Ovello",Produttori del Barbaresco,Italy,Piemonte,Nebbiolo,Red,Table,14~15,15~17,SWEET1,ACIDITY4,BODY5,TANNIN5,0,2011,750
1802,140139,"Produttori del Barbaresco, Barbaresco Riserva Pora",Produttori del Barbaresco,Italy,Piemonte,Nebbiolo,Red,Table,14~15,15~17,SWEET1,ACIDITY3,BODY5,TANNIN5,0,2011,750
1803,140140,"Produttori del Barbaresco, Barbaresco Riserva Rio Sordo",Produttori del Barbaresco,Italy,Piemonte,Nebbiolo,Red,Table,14~15,15~17,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2011,750
1805,140144,"Rivetto, Nebbiolo d'Alba 'Lirano'",Rivetto,Italy,Piemonte,Nebbiolo,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,49000,2013,750
1806,140145,"Rivetto, Barolo Leon",Rivetto,Italy,Piemonte,Nebbiolo,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,0,2012,750
1807,140146,"Roberto Voerzio, Barbera d'Alba Il Cerreto",Roberto Voerzio,Italy,Piemonte,Barbera,Red,Table,13.5~14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,90000,2017,750
1808,140147,"Roberto Voerzio, Barbera d'Alba Pozzo",Roberto Voerzio,Italy,Piemonte,Barbera,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY5,TANNIN5,1000000,2015,1500
1810,140149,"Roberto Voerzio, Barolo Rocche dell'Annunziata Torriglione",Roberto Voerzio,Italy,Piemonte,Nebbiolo,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN5,450000,2015,750
1811,140153,"Roberto Voerzio, Barolo Sarmassa",Roberto Voerzio,Italy,Piemonte,Nebbiolo,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN5,700000,2014,1500
1812,140154,"Roberto Voerzio, Langhe Nebbiolo",Roberto Voerzio,Italy,Piemonte,Nebbiolo,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,90000,2016,750
1827,140177,"Scrimaglio, Barbera d'Asti Alfa Romeo",Scrimaglio,Italy,Piemonte,Barbera,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,85000,2004,750
1844,140211,Massolino Barolo,Massolino,Italy,Piemonte,Nebbiolo,Red,Table,13.5~14.5,18~20,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2014,750
1845,140213,Massolino Barolo Parafada,Massolino,Italy,Piemonte,Nebbiolo,Red,Table,13.5~14.5,18~20,SWEET1,ACIDITY4,BODY3,TANNIN4,0,2013,750
1846,140214,Massolino Barolo Vigna Rionda Riserva,Massolino,Italy,Piemonte,Nebbiolo,Red,Table,13.5~14.5,18~20,SWEET1,ACIDITY4,BODY5,TANNIN5,0,2013,750
1866,140236,"Ibaci, Rosso Dolce",Pillitteri Estate,Canada,Bear River,Cabernet Franc,Red,Table,12,16~18,SWEET4,ACIDITY2,BODY4,TANNIN2,27000,2005,750
1872,140245,"Alta Vista, Alto",Alta Vista,Argentina,Mendoza,Malbec,Red,Table,15.5,17~19,SWEET1,ACIDITY4,BODY5,TANNIN4,298000,2011,750
1873,140246,"Alta Vista, Cosecha Malbec Tempranillo",Alta Vista,Argentina,Mendoza,Malbec,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2012,750
1874,140247,"Alta Vista, Grande Reserve Malbec",Alta Vista,Argentina,Mendoza,Malbec,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2006,750
1877,140250,"Alta Vista, Premium Malbec",Alta Vista,Argentina,Mendoza,Malbec,Red,Table,13.6,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,48000,2017,750
1921,140343,Chateau Trotte Vieille,Borie Manoux,France,Bordeaux,Cabernet Franc,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN4,300000,2007,750
1935,140359,"J.Bouchon, Carmenere Reserva Especial",JBouchon,Chile,Maule Valley,Carmenere,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,55000,2010,750
1936,140360,"J.Bouchon, Carmenere Syrah Reserva",JBouchon,Chile,Maule Valley,Carmenere,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,25000,2011,750
1943,140367,"J.Bouchon, Malbec Reserva Especial",JBouchon,Chile,Maule Valley,Malbec,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,55000,2011,750
1951,140378,La Ladra Barbera d'asti,Tenute Dei Vallarino,Italy,Piemonte,Barbera,Red,Table,13.5,18~20,SWEET1,ACIDITY4,BODY3,TANNIN3,0,2013,750
1960,140390,"Corino Giovanni, Barolo",Corino Giovanni,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN5,0,2014,750
1961,140391,"Corino Giovanni, Barolo Arborina",Corino Giovanni,Italy,Piemonte,Nebbiolo,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,0,2014,750
1962,140392,"Corino Giovanni, Barolo Vigna Giachini",Corino Giovanni,Italy,Piemonte,Nebbiolo,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,0,2014,750
1965,140395,"Filomusi Guelfi, Montepulciano d'Abruzzo",Filomusi Guelfi,Italy,Abruzzo,Montepulciano,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2015,750
1966,140396,"Filomusi Guelfi, Montepulciano d'Abruzzo Fonte Dei",Filomusi Guelfi,Italy,Abruzzo,Montepulciano,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2011,750
1974,140404,"Caliterra, Reserva Carmenere ",Caliterra,Chile,Rapel Valley,Carmenere,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,25000,2013,750
1977,140407,"Caliterra, Tribute Malbec",Caliterra,Chile,Rapel Valley,Malbec,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2006,750
1987,140426,"Cullen, Mangan",Cullen Wines,Australia,Western Australia,Malbec,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,0,2016,750
1992,140438,"Domaine Les Pallieres, Gigondas",Domaine Les Pallieres,France,Rhone,Grenache,Red,Table,14,17~19,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2007,750
1997,140448,"Domaine Pierre Usseglio & Fils, Chateauneuf du Pape",Domaine Pierre Usseglio,France,Rhone,Grenache,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN4,0,2006,750
2001,140452,Rancho Zabaco Dry creek Zinfandel,Rancho Zabaco,USA,California,Zinfandel,Red,Table,14.7,16~19,SWEET2,ACIDITY2,BODY4,TANNIN3,0,2003,750
2005,140456,"Barefoot, Zinfandel",Barefoot,USA,California,Zinfandel,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN2,0,0,750
2009,140461,"Copperige, Zinfandel",Copper Ridge,USA,,Zinfandel,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN4,0,2011,750
2015,140472,Rancho Zabaco Dancing Bull Zinfandel,Rancho Zabaco,USA,California,Zinfandel,Red,Table,13.9,16~18,SWEET1,ACIDITY2,BODY3,TANNIN3,0,2006,750
2024,140485,"EOS, Reserve Petite Sirah",EOS Estates,USA,California,Petite Sirah,Red,Table,13.7,17~19,SWEET2,ACIDITY3,BODY4,TANNIN4,0,2007,750
2026,140487,EOS Zinfandel,EOS Estates,USA,California,Zinfandel,Red,Table,14.5,16~18,SWEET2,ACIDITY2,BODY5,TANNIN3,77000,2016,750
2054,140533,"Marques de Riscal, Reserva",Marques de Riscal,Spain,Rioja,Tempranillo,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,97000,2014,750
2057,140536,Montirius Cotes du Rhone,Montirius,France,Rhone,Grenache,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2008,750
2058,140537,"Montirius, Gigondas Terre des Aines",Montirius,France,Rhone,Grenache,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2010,750
2059,140538,Montirius Vacqueyras Rouge,Montirius,France,Rhone,Grenache,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2005,750
2092,140574,"Valdivieso, Single Vineyard Cabernet Franc Reserve",Valdivieso,Chile,Curico Valley,Cabernet Franc,Red,Table,14.2,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2007,750
